Distrito Geografico,Nombre Escuela,Tipo Proyecto,Categoria Proyecto,Fase del Proyecto,Estado del Proyecto,Presupuesto del Proyecto,Presupuesto Final Estimado,Desviación Presupuestaria,Duración Proyectada,Cantidad Gastada a la Fecha
21,K721 SPED - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,387585,223514.0,-43.08,729.0,220602.0
21,K721 SPED - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Construction,In-Progress,2551500,2404668.0,-17.56,449.0,2103399.0
21,K721 SPED - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,234530,210873.0,-48.91,364.0,119827.0
21,K721 SPED - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,101632,77361.0,-71.88,364.0,28582.0
21,CONEY ISLAND #1 HEAD START,Proyecto de Mejoramiento General (CIP),Transporte / movilidad,Construction,In-Progress,2066842,1927389.0,-73.49,539.0,547986.0
21,CONEY ISLAND #1 HEAD START,Proyecto de Mejoramiento General (CIP),Transporte / movilidad,"CM,F&E",In-Progress,137044,154233.0,-60.23,539.0,54505.0
22,I.S. 78 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,990258,148421.0,-85.05,899.0,148066.0
22,P.S. 139 - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Construction,In-Progress,712800,679514.0,-99.16,329.0,6014.0
22,P.S. 139 - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,"CM,F&E",In-Progress,48600,59777.0,-79.67,329.0,9881.0
22,P.S. 315 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,In-Progress,1840084,1840084.0,-87.56,159.0,228928.0
22,P.S. 152 - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Design,In-Progress,87000,71782.0,-93.82,136.0,5378.0
22,P.S. 193 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,1801406,151941.0,-91.68,899.0,149860.0
22,P.S. 194 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,"CM,F&E",In-Progress,771474,303802.0,-61.58,779.0,296370.0
22,P.S. 195 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Construction,In-Progress,2154024,1946000.0,-51.05,449.0,1054395.0
22,P.S. 197 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Otro,Construction,In-Progress,1507500,1478035.0,-98.24,364.0,26605.0
22,P.S. 198 - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Design,In-Progress,77043,57872.0,-60.97,139.0,30069.0
22,P.S. 206 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,219208,197665.0,-60.78,364.0,85977.0
22,P.S. 206 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,70632,49228.0,-72.78,364.0,19226.0
22,P.S. 207 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,1107166,880472.0,-20.75,729.0,877461.0
22,P.S. 207 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,236463,213144.0,-66.89,364.0,78286.0
22,P.S. 207 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,78622,58404.0,-66.72,364.0,26167.0
22,P.S. 207 - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Design,In-Progress,60000,40389.0,-96.51,159.0,2092.0
22,P.S. 207 - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Construction,In-Progress,869387,828410.0,-27.87,329.0,627068.0
22,P.S. 222 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,282460,268146.0,-72.03,329.0,79012.0
22,P.S. 222 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,131371,111019.0,-57.5,329.0,55838.0
22,P.S. 222 - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Construction,In-Progress,880000,597212.0,-96.35,329.0,32101.0
22,P.S. 222 - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,"CM,F&E",In-Progress,60000,56769.0,-77.65,329.0,13409.0
22,I.S. 234 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Otro,Construction,In-Progress,3083153,2917482.0,-37.54,639.0,1925689.0
22,P.S. 236 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,324800,292530.0,-30.11,329.0,226995.0
22,P.S. 236 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,118295,92774.0,-26.07,329.0,87457.0
22,I.S. 240 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,343977,319012.0,-26.78,299.0,251868.0
22,I.S. 240 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,304957,288151.0,-31.81,299.0,207959.0
22,P.S. 254 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Control climático,Construction,In-Progress,3786750,3643216.0,-38.54,365.0,2327404.0
22,P.S. 254 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Control climático,"CM,F&E",In-Progress,444768,553726.0,-24.44,365.0,336081.0
22,P.S. 255 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,282460,254210.0,-74.52,329.0,71967.0
22,P.S. 255 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,52353,32497.0,-66.97,329.0,17293.0
22,P.S. 277 - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Construction,In-Progress,483624,604173.0,-37.62,209.0,301676.0
22,K811 SPED - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,In-Progress,634596,634596.0,-61.76,190.0,242655.0
22,P.S. 312 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,1073222,265095.0,-76.26,729.0,254832.0
22,P.S. 312 - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Programas educativos,"CM,F&E",In-Progress,888362,472391.0,-47.08,729.0,470104.0
22,MIDWOOD HS - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,1369900,157385.0,-89.7,869.0,141104.0
22,JAMES MADISON HS - BROOKLYN,Proyecto de Mejoramiento General (CIP),Control climático,"CM,F&E",In-Progress,808729,328523.0,-61.02,809.0,315264.0
22,SUCCESS ACADEMY CHARTER SCHOOL - BERGEN BEACH - NEW YORK 4,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,966490,437214.0,-55.05,729.0,434425.0
23,P.S. 12 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,1069250,55670.0,-94.79,899.0,55670.0
23,BROOKLYN LANDMARK ELEMENTARY SCHOOL,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,278400,262175.0,-98.73,329.0,3545.0
23,BROOKLYN LANDMARK ELEMENTARY SCHOOL,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,170865,149982.0,-52.11,329.0,81833.0
23,P.S. 137 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,1339590,194970.0,-85.53,869.0,193850.0
23,P.S. 155 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,1531334,717795.0,-53.99,729.0,704523.0
23,P.S. 155 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,313200,281151.0,-21.99,329.0,244316.0
23,P.S. 155 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,112734,89960.0,-25.26,329.0,84255.0
23,P.S. 178 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,In-Progress,118852,118852.0,-55.63,139.0,52734.0
23,P.S. 446 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Control climático,Construction,In-Progress,4719375,4713981.0,-82.21,539.0,839679.0
23,P.S. 446 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Control climático,"CM,F&E",In-Progress,293650,249688.0,-26.61,539.0,215511.0
23,P.S. 446 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,272252,246210.0,-35.38,329.0,175937.0
23,P.S. 446 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,72514,53139.0,-44.13,329.0,40511.0
23,P.S. 184 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,287912,258605.0,-53.12,329.0,134970.0
23,P.S. 184 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,107665,87552.0,-30.0,329.0,75369.0
23,P.S./I.S. 323 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,2002002,49018.0,-97.65,899.0,46965.0
23,P.S./I.S. 323 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,364008,326195.0,-38.14,329.0,225192.0
23,P.S./I.S. 323 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,139745,117019.0,-21.94,329.0,109078.0
23,P.S. 284 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Transformaciones internas,Construction,In-Progress,489520,508619.0,-73.35,329.0,130461.0
23,P.S. 284 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Transformaciones internas,"CM,F&E",In-Progress,90730,79982.0,-36.85,329.0,57298.0
23,P.S. 298 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,276080,265884.0,-96.65,329.0,9254.0
23,P.S. 298 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,73487,52950.0,-62.88,329.0,27282.0
23,K396 SPED - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Construction,In-Progress,1748116,1605144.0,-98.92,449.0,18818.0
23,K396 SPED - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,108772,78187.0,-28.12,449.0,78187.0
23,CHRISTOPHER AVENUE COMMUNITY SCHOOL,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,1005165,108131.0,-89.67,729.0,103867.0
23,P.S. 156 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,213672,193550.0,-32.39,329.0,144473.0
23,P.S. 156 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,64640,50783.0,-39.6,329.0,39041.0
23,I.S. 392 - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Design,In-Progress,24000,17233.0,-86.85,138.0,3157.0
23,LOVE IN ACTION DAY CARE,Proyecto de Mejoramiento General (CIP),Otro,Design,In-Progress,43588,43588.0,-74.03,120.0,11319.0
23,SALVATION ARMY SUTTER DAY CARE,Proyecto de Mejoramiento General (CIP),Otro,Construction,In-Progress,785320,737713.0,-87.11,329.0,101198.0
23,SALVATION ARMY SUTTER DAY CARE,Proyecto de Mejoramiento General (CIP),Otro,"CM,F&E",In-Progress,145555,124462.0,-84.77,329.0,22168.0
24,I.S. 5 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Construction,In-Progress,440000,391518.0,-99.87,299.0,590.0
24,I.S. 5 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,"CM,F&E",In-Progress,30000,44560.0,-85.43,299.0,4372.0
24,P.S. 7 - QUEENS,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,Construction,In-Progress,3110625,2811163.0,-92.59,364.0,230513.0
24,P.S. 7 - QUEENS,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,"CM,F&E",In-Progress,193550,89542.0,-76.69,364.0,45123.0
24,Q009 SPED - QUEENS,Proyecto de Mejoramiento General (CIP),Control climático,"CM,F&E",In-Progress,1446408,299185.0,-85.33,449.0,212197.0
24,P.S. 12 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,In-Progress,20216,20216.0,-29.79,180.0,14193.0
24,P.S. 14 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Design,In-Progress,30000,17586.0,-80.2,139.0,5941.0
24,P.S. 14 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transporte / movilidad,Construction,In-Progress,624800,558681.0,-70.38,399.0,185057.0
24,P.S. 14 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Construction,In-Progress,474275,454758.0,-98.21,364.0,8506.0
24,P.S. 14 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,"CM,F&E",In-Progress,32337,57936.0,-55.38,364.0,14429.0
24,P.S. 14 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Construction,In-Progress,440000,407037.0,-95.31,299.0,20621.0
24,P.S. 14 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,"CM,F&E",In-Progress,30000,53097.0,-20.03,299.0,23991.0
24,P.S. 19 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,"CM,F&E",In-Progress,115996,94683.0,-23.86,364.0,88320.0
24,P.S. 28 - QUEENS,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,Construction,In-Progress,2396250,2203581.0,-36.07,364.0,1532000.0
24,P.S. 71 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,In-Progress,23269,23269.0,-51.62,180.0,11257.0
24,P.S. 71 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,657395,254912.0,-61.81,809.0,251073.0
24,I.S. 73 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,1059125,1027565.0,-20.1,449.0,846190.0
24,I.S. 73 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,212750,193004.0,-12.31,449.0,186565.0
24,I.S. 73 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Construction,In-Progress,660000,409058.0,-49.61,269.0,332548.0
24,I.S. 73 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,"CM,F&E",In-Progress,45000,46688.0,-17.36,269.0,37186.0
24,Q075 SPED - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,621175,667353.0,-40.41,629.0,370180.0
24,Q075 SPED - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,192038,174441.0,-29.02,299.0,136299.0
24,Q075 SPED - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,126869,127220.0,-35.35,299.0,82022.0
24,P.S. 81 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,685576,85629.0,-87.51,629.0,85629.0
24,P.S. 87 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Construction,In-Progress,2728000,1372815.0,-52.88,394.0,1285516.0
24,P.S. 87 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,"CM,F&E",In-Progress,186000,121025.0,-35.01,394.0,120877.0
24,P.S. 87 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Design,In-Progress,90000,71116.0,-93.13,184.0,6183.0
24,P.S. 88 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,1021472,1006444.0,-26.3,364.0,752824.0
24,P.S. 88 - QUEENS,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,Construction,In-Progress,1965150,1836973.0,-43.28,364.0,1114631.0
24,P.S. 113 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Construction,In-Progress,4129279,3740939.0,-99.25,539.0,31123.0
24,P.S. 113 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,373856,84074.0,-87.3,539.0,47472.0
24,I.S. 119 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,1558231,725477.0,-55.69,729.0,690486.0
24,I.S. 125 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Construction,In-Progress,3003750,2918276.0,-48.15,729.0,1557299.0
24,I.S. 125 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,186900,135470.0,-49.67,729.0,94067.0
24,P.S. 143 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,2310821,1041238.0,-57.81,899.0,974873.0
24,P.S. 153 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Construction,In-Progress,1148399,1023642.0,-13.24,299.0,996402.0
24,P.S. 229 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Construction,In-Progress,972775,1039080.0,-15.95,364.0,817618.0
24,P.S. 229 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,225450,121371.0,-56.68,364.0,97673.0
24,P.S. 229 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,179550,109597.0,-38.96,269.0,109597.0
24,P.S. 239 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,543200,22988.0,-95.77,729.0,22988.0
24,P.S. 305 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,176900,153265.0,-26.0,299.0,130914.0
24,P.S. 305 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,114181,124811.0,-22.52,299.0,88469.0
24,P.S. 307 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,193140,171302.0,-25.21,299.0,144451.0
24,P.S. 307 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,185672,189572.0,-20.76,299.0,147134.0
24,P.S. 143 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,In-Progress,71811,87725.0,-29.03,137.0,50961.0
24,ELM TREE ELEMENTARY SCHOOL,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Construction,In-Progress,266200,242182.0,-98.86,269.0,3032.0
24,ELM TREE ELEMENTARY SCHOOL,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,"CM,F&E",In-Progress,18150,28255.0,-27.83,269.0,13098.0
24,ELM TREE ELEMENTARY SCHOOL,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Design,In-Progress,30000,22916.0,-59.35,155.0,12195.0
24,P.S. 110 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Construction,In-Progress,581316,291408.0,-66.7,299.0,193605.0
24,P.S. @ 46-10 70 STREET - QUEENS,Expansión de Capacidad Escolar,Otro,"CM,Art,F&E",In-Progress,5023200,2224896.0,-92.3,787.0,386559.0
24,3K CENTER @ 48-18 VAN DAM STREET - QUEENS,Adecuaciones para Educación Inicial 3K,Otro,"CM,F&E",In-Progress,1505657,476627.0,-33.04,273.0,1008261.0
24,NEWTOWN HS - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Construction,In-Progress,1330370,1244697.0,-16.85,269.0,1106161.0
24,NEWTOWN HS - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,2865150,838734.0,-79.12,899.0,598178.0
24,NEWTOWN HS - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Construction,In-Progress,440000,304903.0,-91.92,299.0,35563.0
24,GROVER CLEVELAND HS - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Construction,In-Progress,3357412,3093348.0,-16.75,539.0,2794921.0
24,MIDDLE COLLEGE HIGH SCHOOL - QUEENS,Proyecto de Mejoramiento General (CIP),Otro,Construction,In-Progress,1096136,985846.0,-12.33,449.0,961013.0
24,QUEENS TECH HS - Q,Proyecto de Mejoramiento General (CIP),Transformaciones internas,"CM,F&E",In-Progress,317682,231784.0,-41.22,364.0,186725.0
24,QUEENS TECH HS - Q,Mejoras Asociadas a Programas Académicos (RESOA),Sistemas de seguridad,Construction,In-Progress,425907,209609.0,-55.78,299.0,188333.0
24,QUEENS TECH HS - Q,Mejoras Asociadas a Programas Académicos (RESOA),Sistemas de seguridad,"CM,F&E",In-Progress,225892,221714.0,-10.49,299.0,202188.0
24,AVIATION HS - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,1406250,1291717.0,-91.67,364.0,117072.0
24,AVIATION HS - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,87500,22639.0,-74.51,364.0,22308.0
24,P.S. 16 - QUEENS,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,Construction,In-Progress,2135250,1951018.0,-49.49,364.0,1078526.0
24,P.S. 16 - QUEENS,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,"CM,F&E",In-Progress,132860,125973.0,-47.89,364.0,69239.0
24,P.S. 81 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Construction,In-Progress,337306,275492.0,-24.92,269.0,253234.0
24,I.S. 77 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,1769648,308252.0,-88.94,729.0,195704.0
25,P.S. 20 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,658769,163648.0,-76.66,719.0,153752.0
25,P.S. 20 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Sistemas de seguridad,Construction,In-Progress,440000,281815.0,-98.7,299.0,5725.0
25,P.S. 20 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Sistemas de seguridad,"CM,F&E",In-Progress,30000,26421.0,-79.69,299.0,6093.0
25,P.S. 21 - QUEENS,Proyecto de Mejoramiento General (CIP),Control climático,"CM,F&E",In-Progress,407770,348951.0,-23.97,729.0,310011.0
