Distrito Geografico,Nombre Escuela,Tipo Proyecto,Categoria Proyecto,Fase del Proyecto,Estado del Proyecto,Presupuesto del Proyecto,Presupuesto Final Estimado,Desviación Presupuestaria,Duración Proyectada,Duración Real,Retraso,Cantidad Real Gastada
28,QUEENS COLLEGIATE SCHOOL - QUEENS,Proyecto de Mejoramiento General (CIP),Proyectos ambientales,Design,Complete,117260,55516.0,-93.84,153.0,139.0,-14.0,7227.0
28,QUEENS COLLEGIATE SCHOOL - QUEENS,Proyecto de Mejoramiento General (CIP),Transformaciones internas,Scope,Complete,35940,4997.0,-86.1,273.0,222.0,-51.0,4997.0
28,QUEENS COLLEGIATE SCHOOL - QUEENS,Proyecto de Mejoramiento General (CIP),Transformaciones internas,Design,Complete,161730,179562.0,-14.23,122.0,107.0,-15.0,138716.0
28,HILLCREST HS - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,104850,152690.0,27.94,183.0,440.0,257.0,134142.0
28,HILLCREST HS - QUEENS,Proyecto de Mejoramiento General (CIP),Otro,Design,Complete,146797,91199.0,-37.87,137.0,269.0,132.0,91199.0
28,HILLCREST HS - QUEENS,Proyecto de Mejoramiento General (CIP),Control climático,Scope,Complete,17500,18548.0,5.99,120.0,76.0,-44.0,18548.0
28,HILLCREST HS - QUEENS,Proyecto de Mejoramiento General (CIP),Control climático,Design,Complete,78750,63027.0,-38.52,183.0,118.0,-65.0,48416.0
28,HILLCREST HS - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Programas educativos,Scope,Complete,111193,111193.0,-76.27,86.0,196.0,110.0,26388.0
28,QUEENS SATELLITE HS FOR OPPORTUNITY - Q,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,149285,257692.0,65.52,136.0,176.0,40.0,247091.0
28,QUEENS SATELLITE HS FOR OPPORTUNITY - Q,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,742837,754202.0,-11.7,153.0,106.0,-47.0,655943.0
28,QUEENS SATELLITE HS FOR OPPORTUNITY - Q,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,16116,3304.0,-79.5,177.0,43.0,-134.0,3304.0
28,THOMAS A. EDISON HS - Q,Proyecto de Mejoramiento General (CIP),Otro,Design,Complete,55890,225092.0,82.69,142.0,97.0,-45.0,102104.0
28,THOMAS A. EDISON HS - Q,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Design,Complete,74118,67193.0,-17.46,153.0,214.0,61.0,61178.0
28,YOUNG WOMENS' LEADERSHIP SCHOOL - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,644000,596875.0,-21.2,186.0,117.0,-69.0,507467.0
28,QUEENS METROPOLITAN HIGH SCHOOL - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Design,Complete,48000,44856.0,-89.8,139.0,294.0,155.0,4895.0
29,P.S. 15 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,17419,9065.0,-47.96,182.0,57.0,-125.0,9065.0
29,P.S. 35 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,109490,160705.0,32.41,180.0,96.0,-84.0,144978.0
29,P.S. 35 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,547449,496975.0,-10.37,241.0,194.0,-47.0,490697.0
29,P.S. 36 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,64814,137996.0,104.82,137.0,239.0,102.0,132754.0
29,P.S. 36 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,314425,386503.0,-17.53,156.0,141.0,-15.0,259304.0
29,P.S. 37 - QUEENS,Proyecto de Mejoramiento General (CIP),Control climático,Scope,Complete,154256,149205.0,-3.27,154.0,59.0,-95.0,149205.0
29,P.S. 37 - QUEENS,Proyecto de Mejoramiento General (CIP),Control climático,Design,Complete,617025,584541.0,-7.2,154.0,115.0,-39.0,572580.0
29,P.S. 37 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,19939,10936.0,-45.15,156.0,148.0,-8.0,10936.0
29,P.S. 38 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,152878,139829.0,-8.54,136.0,210.0,74.0,139829.0
29,P.S. 38 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,754443,659500.0,-23.64,154.0,300.0,146.0,576124.0
29,P.S. 52 - QUEENS,Proyecto de Mejoramiento General (CIP),Control climático,Design,Complete,10256,7937.0,-22.61,156.0,149.0,-7.0,7937.0
29,I.S. 59 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,96428,148324.0,52.35,138.0,300.0,162.0,146906.0
29,I.S. 59 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,482141,457002.0,-28.44,155.0,154.0,-1.0,344999.0
29,I.S. 59 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Design,Complete,54182,65570.0,21.02,135.0,190.0,55.0,65570.0
29,P.S. 95 - QUEENS,Proyecto de Mejoramiento General (CIP),Otro,Scope,Complete,31548,70951.0,111.13,126.0,80.0,-46.0,66606.0
29,P.S. 95 - QUEENS,Proyecto de Mejoramiento General (CIP),Otro,Design,Complete,157740,208701.0,-35.03,200.0,333.0,133.0,102488.0
29,P.S. 95 - QUEENS,Proyecto de Mejoramiento General (CIP),Otro,Design,Complete,115450,263701.0,103.13,83.0,133.0,50.0,234517.0
29,P.S. 95 - QUEENS,Proyecto de Mejoramiento General (CIP),Otro,"CM,F&E",Complete,161630,245287.0,46.4,269.0,364.0,95.0,236624.0
29,I.S. 109 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,124001,208763.0,68.36,135.0,266.0,131.0,208763.0
29,I.S. 109 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,620000,408686.0,-36.04,154.0,153.0,-1.0,396556.0
29,I.S. 109 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Scope,Complete,16059,12196.0,-24.06,88.0,63.0,-25.0,12196.0
29,I.S. 109 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,80295,48778.0,-39.25,153.0,155.0,2.0,48778.0
29,I.S. 109 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,5030,6265.0,24.55,232.0,107.0,-125.0,6265.0
29,I.S. 109 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,22635,25126.0,11.01,155.0,76.0,-79.0,25126.0
29,P.S. 116 - QUEENS,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,Scope,Complete,46664,44926.0,-3.72,153.0,129.0,-24.0,44926.0
29,P.S. 116 - QUEENS,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,Design,Complete,233321,159248.0,-62.59,156.0,321.0,165.0,87274.0
29,P.S. 116 - QUEENS,Proyecto de Mejoramiento General (CIP),Otro,Design,Complete,232280,316811.0,22.56,72.0,111.0,39.0,284671.0
29,P.S. 118 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,156001,231097.0,48.13,136.0,219.0,83.0,231091.0
29,P.S. 118 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,780000,554099.0,-29.92,152.0,104.0,-48.0,546598.0
29,P.S. 131 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,733051,698370.0,-32.8,139.0,270.0,131.0,492579.0
29,P.S. 132 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Programas educativos,Design,Complete,264016,335134.0,9.44,154.0,356.0,202.0,288942.0
29,P.S. 134 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,18230,14519.0,-20.36,177.0,120.0,-57.0,14519.0
29,P.S. 136 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,126420,155120.0,20.68,138.0,111.0,-27.0,152567.0
29,P.S. 136 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,632103,689931.0,3.89,174.0,280.0,106.0,656702.0
29,P.S. 138 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,249042,285868.0,7.32,179.0,124.0,-55.0,267264.0
29,P.S. 147 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,56463,138039.0,135.23,139.0,328.0,189.0,132820.0
29,P.S. 147 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,282314,322959.0,-18.45,154.0,156.0,2.0,230235.0
29,P.S. 156 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Control climático,Design,Complete,22079,65637.0,171.24,153.0,110.0,-43.0,59887.0
29,P.S. 156 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Control climático,"CM,F&E",Complete,22079,34285.0,52.55,269.0,196.0,-73.0,33681.0
29,P.S. 156 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Design,Complete,45913,76561.0,39.06,153.0,169.0,16.0,63845.0
29,P.S. 176 - QUEENS,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,Scope,Complete,52357,97205.0,85.66,94.0,94.0,0.0,97205.0
29,P.S. 176 - QUEENS,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,Design,Complete,261784,282799.0,8.03,135.0,184.0,49.0,282799.0
29,P.S. 181 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,486988,337674.0,-30.66,155.0,217.0,62.0,337674.0
29,P.S. 195 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,400526,350430.0,-12.51,154.0,351.0,197.0,350430.0
29,I.S. 238 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,208401,139787.0,-46.0,138.0,113.0,-25.0,112537.0
29,P.S. /I.S 295 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,572361,436832.0,-27.78,159.0,181.0,22.0,413369.0
29,P.S. 268 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,117036,93397.0,-39.02,159.0,217.0,58.0,71370.0
29,P.S. 268 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,14254,15165.0,6.39,177.0,120.0,-57.0,15165.0
29,P.S. / I.S. 270 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,170636,134348.0,-24.78,48.0,41.0,-7.0,128348.0
29,G. WASHINGTON CARVER HS FOR SCI.-Q,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,382701,414723.0,-19.77,181.0,191.0,10.0,307028.0
29,G. WASHINGTON CARVER HS FOR SCI.-Q,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Design,Complete,115311,96981.0,-25.6,106.0,99.0,-7.0,85794.0
29,"MATH, SCI., RESEARCH & TECH. HS-Q",Proyecto de Mejoramiento General (CIP),Transformaciones internas,Scope,Complete,22260,38010.0,70.75,108.0,71.0,-37.0,38010.0
29,"MATH, SCI., RESEARCH & TECH. HS-Q",Proyecto de Mejoramiento General (CIP),Transformaciones internas,Design,Complete,111300,152043.0,36.61,153.0,82.0,-71.0,152043.0
29,"MATH, SCI., RESEARCH & TECH. HS-Q",Mejoras Asociadas a Programas Académicos (RESOA),Control climático,Design,Complete,96813,24428.0,-74.77,154.0,125.0,-29.0,24428.0
29,HEALTH ARTS ROBOTICS AND TECHNOLOGY HS - Q,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Design,Complete,50280,60496.0,-4.77,158.0,161.0,3.0,47880.0
29,HEALTH ARTS ROBOTICS AND TECHNOLOGY HS - Q,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Design,Complete,29775,42590.0,-40.57,154.0,130.0,-24.0,17694.0
29,INSTITUTE FOR HEALTH PROFESSIONS AT CAMBRIA HEIGHTS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Scope,Complete,267,267.0,0.0,91.0,69.0,-22.0,267.0
29,Q811 SPED - QUEENS,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,Scope,Complete,11789,6339.0,-46.23,138.0,111.0,-27.0,6339.0
29,Q811 SPED - QUEENS,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,Design,Complete,58947,34497.0,-44.15,174.0,280.0,106.0,32924.0
29,Q811 SPED - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,76605,67890.0,-42.32,154.0,156.0,2.0,44186.0
30,P.S. 2 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,108598,101518.0,-48.16,139.0,107.0,-32.0,56292.0
30,I.S. 10 - QUEENS,Proyecto de Mejoramiento General (CIP),Otro,Scope,Complete,15433,37961.0,145.97,141.0,183.0,42.0,37961.0
30,I.S. 10 - QUEENS,Proyecto de Mejoramiento General (CIP),Otro,Design,Complete,77163,79684.0,3.27,153.0,314.0,161.0,79684.0
30,P.S. 17 - QUEENS,Proyecto de Mejoramiento General (CIP),Control climático,Scope,Complete,66300,89840.0,35.51,154.0,106.0,-48.0,89840.0
30,P.S. 17 - QUEENS,Proyecto de Mejoramiento General (CIP),Control climático,Design,Complete,331501,341070.0,-2.31,156.0,184.0,28.0,323830.0
30,P.S. 17 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,143584,122185.0,-15.72,182.0,135.0,-47.0,121009.0
30,P.S. 17 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,708217,236804.0,-66.57,232.0,154.0,-78.0,236773.0
30,P.S. 17 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,18477,6433.0,-65.18,181.0,83.0,-98.0,6433.0
30,P.S. 69 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,32890,58247.0,77.1,72.0,100.0,28.0,58247.0
30,P.S. 69 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,164450,388292.0,102.02,184.0,156.0,-28.0,332223.0
30,P.S. 70 - QUEENS,Proyecto de Mejoramiento General (CIP),Otro,Scope,Complete,7118,14499.0,103.69,136.0,132.0,-4.0,14499.0
30,P.S. 70 - QUEENS,Proyecto de Mejoramiento General (CIP),Otro,Design,Complete,32033,37080.0,-53.5,156.0,149.0,-7.0,14895.0
30,P.S. 70 - QUEENS,Proyecto de Mejoramiento General (CIP),Control climático,Design,Complete,10760,10109.0,-6.05,154.0,162.0,8.0,10109.0
30,P.S. 70 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Design,Complete,35850,44143.0,23.13,142.0,154.0,12.0,44143.0
30,P.S. 76 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,22950,27342.0,19.14,178.0,93.0,-85.0,27342.0
30,P.S. 84 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,138000,223068.0,53.98,139.0,307.0,168.0,212497.0
30,P.S. 84 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,658175,400007.0,-43.17,188.0,241.0,53.0,374071.0
30,P.S. 85 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,193939,34169.0,-90.43,136.0,95.0,-41.0,18569.0
30,P.S. 85 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Design,Complete,64425,51890.0,-26.07,77.0,70.0,-7.0,47631.0
30,P.S. 111 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,375404,339374.0,-9.6,154.0,148.0,-6.0,339374.0
30,P.S. 112 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Design,Complete,84467,104140.0,23.29,137.0,54.0,-83.0,104140.0
30,P.S. 122 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,55000,170415.0,121.63,184.0,269.0,85.0,121894.0
30,P.S. 122 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,117730,174183.0,28.46,139.0,333.0,194.0,151233.0
30,P.S. 122 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,588650,352213.0,-41.3,154.0,268.0,114.0,345556.0
30,P.S. 122 - QUEENS,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,Design,Complete,63039,101837.0,61.55,62.0,34.0,-28.0,101837.0
30,I.S. 126 - QUEENS,Proyecto de Mejoramiento General (CIP),Otro,Scope,Complete,15580,33744.0,116.53,138.0,179.0,41.0,33736.0
30,I.S. 126 - QUEENS,Proyecto de Mejoramiento General (CIP),Otro,Design,Complete,70110,82335.0,2.6,153.0,478.0,325.0,71930.0
30,I.S. 126 - QUEENS,Proyecto de Mejoramiento General (CIP),Otro,"CM,F&E",Complete,167485,123679.0,-36.49,269.0,555.0,286.0,106373.0
30,I.S. 126 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Programas educativos,Scope,Complete,35619,35619.0,-22.46,123.0,239.0,116.0,27619.0
30,I.S. 126 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transporte / movilidad,Scope,Complete,6049,6049.0,-83.4,101.0,221.0,120.0,1004.0
30,P.S. 127 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,20700,15000.0,-27.54,178.0,93.0,-85.0,15000.0
30,I.S. 141 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,4958,4583.0,-7.56,172.0,46.0,-126.0,4583.0
30,I.S. 141 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,20346,18459.0,-9.27,157.0,114.0,-43.0,18459.0
30,I.S. 145 - QUEENS,Proyecto de Mejoramiento General (CIP),Control climático,Scope,Complete,127455,107761.0,-15.45,154.0,76.0,-78.0,107761.0
30,I.S. 145 - QUEENS,Proyecto de Mejoramiento General (CIP),Control climático,Design,Complete,509820,345008.0,-33.73,152.0,147.0,-5.0,337857.0
30,I.S. 145 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,119002,228082.0,52.92,138.0,177.0,39.0,181983.0
30,P.S. 148 - QUEENS,Proyecto de Mejoramiento General (CIP),Control climático,Scope,Complete,6008,6008.0,0.0,121.0,86.0,-35.0,6008.0
30,P.S. 148 - QUEENS,Proyecto de Mejoramiento General (CIP),Control climático,Design,Complete,24132,24132.0,0.0,154.0,141.0,-13.0,24132.0
30,P.S. 149 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,233536,328794.0,33.48,182.0,145.0,-37.0,311729.0
30,P.S. 150 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,88879,169380.0,87.36,139.0,131.0,-8.0,166527.0
30,P.S. 150 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Design,Complete,90000,56555.0,-44.49,154.0,114.0,-40.0,49960.0
30,P.S. 152 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,136645,144485.0,5.74,138.0,148.0,10.0,144485.0
30,P.S. 152 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,658969,396100.0,-42.05,157.0,335.0,178.0,381871.0
30,P.S. 152 - QUEENS,Proyecto de Mejoramiento General (CIP),Control climático,Scope,Complete,5660,3310.0,-41.52,121.0,35.0,-86.0,3310.0
30,P.S. 152 - QUEENS,Proyecto de Mejoramiento General (CIP),Control climático,Design,Complete,25472,13298.0,-47.79,155.0,127.0,-28.0,13298.0
30,P.S. 166 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,131122,165348.0,26.1,182.0,143.0,-39.0,165348.0
30,P.S. 166 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,655614,324438.0,-50.51,234.0,167.0,-67.0,324438.0
30,P.S. 171 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,175581,238814.0,22.54,155.0,176.0,21.0,215157.0
30,P.S. 171 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Scope,Complete,170996,132444.0,-98.04,150.0,270.0,120.0,3349.0
30,I.S. 204 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,138890,203120.0,46.25,180.0,118.0,-62.0,203120.0
30,P.S. 222 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,15458,9771.0,-36.79,135.0,240.0,105.0,9771.0
30,I.S. 227 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,27045,9468.0,-64.99,218.0,195.0,-23.0,9468.0
31,P.S. 29 - STATEN ISLAND,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,49176,128419.0,156.19,141.0,218.0,77.0,125984.0
31,P.S. 29 - STATEN ISLAND,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,245880,316901.0,22.68,154.0,176.0,22.0,301648.0
31,P.S. 29 - STATEN ISLAND,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,10112,14370.0,42.11,178.0,183.0,5.0,14370.0
31,P.S. 30 - STATEN ISLAND,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Design,Complete,42000,57644.0,33.87,121.0,100.0,-21.0,56224.0
30,I.S. 227 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Design,Complete,146763,140827.0,-5.81,150.0,113.0,-37.0,138235.0
30,P.S. 228 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,242850,412263.0,69.76,180.0,179.0,-1.0,412263.0
30,P.S. 234 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,37229,48833.0,31.17,139.0,169.0,30.0,48833.0
30,P.S. 234 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,175017,230010.0,27.57,154.0,216.0,62.0,223275.0
30,P.S. 234 - QUEENS,Proyecto de Mejoramiento General (CIP),Proyectos ambientales,Scope,Complete,19517,20389.0,-94.19,127.0,263.0,136.0,1134.0
30,P.S. 92 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,39437,47852.0,21.34,136.0,205.0,69.0,47852.0
30,P.S. 92 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,197184,162430.0,-17.63,150.0,100.0,-50.0,162430.0
30,P.S. 92 - QUEENS,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,Design,Complete,76736,74719.0,-11.88,124.0,35.0,-89.0,67621.0
30,WILLIAM C. BRYANT HS - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Design,Complete,73297,181188.0,128.8,65.0,49.0,-16.0,167706.0
30,NEWCOMERS HIGH SCHOOL - Q,Proyecto de Mejoramiento General (CIP),Otro,Design,Complete,42790,65621.0,53.36,181.0,208.0,27.0,65621.0
30,NEWCOMERS HIGH SCHOOL - Q,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Scope,Complete,5550,3984.0,-28.22,124.0,55.0,-69.0,3984.0
30,NEWCOMERS HIGH SCHOOL - Q,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,24975,15935.0,-36.2,182.0,161.0,-21.0,15935.0
30,NEWCOMERS HIGH SCHOOL - Q,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,449880,550014.0,11.1,124.0,78.0,-46.0,499818.0
