Distrito Geografico,Nombre Escuela,Tipo de Proyecto,Descripción del Proyecto,Fase del Proyecto,Estado del Proyecto,Presupuesto del Proyecto,Presupuesto Final Estimado,Cantidad Real Gastada,Duración Proyectada,Desviación Presupuestaria
18,HS FOR INNOVATION IN AD - BKLYN,SCA CIP,PARAPETS / ROOFS / EXTERIOR MASONRY,"CM,F&E",In-Progress,1483258,388925.0,362340.0,899.0,-75.57
18,BROOKLYN THEATRE ARTS H.S. - K,SCA CIP,C OF O / LOW-VOLTAGE ELECTRICAL SYSTEMS / ELECTRICAL SYSTEMS,Construction,In-Progress,6655500,5990442.0,1107360.0,539.0,-83.36
18,BROOKLYN THEATRE ARTS H.S. - K,SCA CIP,C OF O / LOW-VOLTAGE ELECTRICAL SYSTEMS / ELECTRICAL SYSTEMS,"CM,F&E",In-Progress,414120,154242.0,154053.0,539.0,-62.8
18,DISTRICT OFFICE #18 - BROOKLYN,SCA CIP,BOILER REPLACEMENT / CLIMATE CONTROL / LOW-VOLTAGE ELECTRICAL SYSTEM / VENTILATION / INTRUSION ALARM,Construction,In-Progress,3960743,3538066.0,2047176.0,729.0,-48.31
18,DISTRICT OFFICE #18 - BROOKLYN,SCA CIP,BOILER REPLACEMENT / CLIMATE CONTROL / LOW-VOLTAGE ELECTRICAL SYSTEM / VENTILATION / INTRUSION ALARM,"CM,F&E",In-Progress,465242,137277.0,136792.0,729.0,-70.6
18,P.S. 235 - BROOKLYN,SCA CIP,REPLACE (3) ROOF TOP UNITS / ROOFS,Construction,In-Progress,4084529,3931013.0,158074.0,899.0,-96.13
18,P.S. 235 - BROOKLYN,SCA CIP,REPLACE (3) ROOF TOP UNITS / ROOFS,"CM,F&E",In-Progress,321597,136764.0,72828.0,899.0,-77.35
18,P.S. 219 - BROOKLYN,SCA CIP,BOILER REPLACEMENT,Construction,In-Progress,3663000,3384381.0,2594772.0,729.0,-29.16
18,P.S. 219 - BROOKLYN,SCA CIP,BOILER REPLACEMENT,"CM,F&E",In-Progress,227920,1014568.0,1014568.0,729.0,345.14
19,ACHIEVEMENT FIRST EAST NEW YORK CHARTER SCHOOL - K,SCA CIP,PERM FIX- EXTERIOR MASONRY @ K065,Construction,In-Progress,3485301,3512883.0,96259.0,509.0,-97.24
19,ACHIEVEMENT FIRST EAST NEW YORK CHARTER SCHOOL - K,SCA CIP,PERM FIX- EXTERIOR MASONRY @ K065,"CM,F&E",In-Progress,216863,37880.0,37880.0,509.0,-82.53
19,EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE  -K,SCA CIP,IPDVS INSTALLATION,Construction,In-Progress,329997,297143.0,2163.0,329.0,-99.34
19,EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE  -K,SCA CIP,IPDVS INSTALLATION,"CM,F&E",In-Progress,61163,35609.0,4992.0,329.0,-91.84
19,I.S. 171 - BROOKLYN,SCA CIP,EXTERIOR MASONRY,Construction,In-Progress,4237875,3852823.0,871031.0,659.0,-79.45
19,I.S. 171 - BROOKLYN,SCA CIP,EXTERIOR MASONRY,"CM,F&E",In-Progress,263690,112544.0,112544.0,659.0,-57.32
19,BROOKLYN GARDENS ELEMENTARY SCHOOL,SCA CIP,IPDVS INSTALLATION,Construction,In-Progress,299883,271155.0,2135.0,329.0,-99.29
19,BROOKLYN GARDENS ELEMENTARY SCHOOL,SCA CIP,IPDVS INSTALLATION,"CM,F&E",In-Progress,55582,32596.0,4676.0,329.0,-91.59
19,P.S. 202 - BROOKLYN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY / FLOOD ELIMINATION / WINDOWS,Construction,In-Progress,28941441,26440453.0,5757584.0,869.0,-80.11
19,P.S. 202 - BROOKLYN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY / FLOOD ELIMINATION / WINDOWS,"CM,F&E",In-Progress,1800800,331262.0,307195.0,869.0,-82.94
19,P.S. 213 - BROOKLYN,SCA CIP,EXTERIOR MASONRY,Construction,In-Progress,3186910,3328908.0,2839594.0,539.0,-10.9
19,P.S. 213 - BROOKLYN,SCA CIP,EXTERIOR MASONRY,"CM,F&E",In-Progress,199103,586627.0,575615.0,539.0,189.1
19,P.S. 213 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,254893,229895.0,149390.0,329.0,-41.39
19,P.S. 213 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,108028,90831.0,85855.0,329.0,-20.53
19,P.S. 214 - BROOKLYN,SCA CIP,AUDITORIUM SEATING / FULL PROGRAM ACCESSIBILITY / LOW VOLTAGE ELECTRICAL SYSTEMS,Construction,In-Progress,17325001,16129091.0,11698822.0,449.0,-32.47
19,P.S. 214 - BROOKLYN,SCA CIP,AUDITORIUM SEATING / FULL PROGRAM ACCESSIBILITY / LOW VOLTAGE ELECTRICAL SYSTEMS,"CM,F&E",In-Progress,1199985,674799.0,666876.0,449.0,-44.43
19,P.S. 224 - BROOKLYN,SCA CIP,EXTERIOR MASONRY / PARAPETS / FLOOD ELIMINATION / ROOFS / AIR CONDENSING UNIT,Construction,In-Progress,12627000,11303737.0,57537.0,899.0,-99.54
19,P.S. 224 - BROOKLYN,SCA CIP,EXTERIOR MASONRY / PARAPETS / FLOOD ELIMINATION / ROOFS / AIR CONDENSING UNIT,"CM,F&E",In-Progress,785679,74474.0,72919.0,899.0,-90.72
19,P.S. 224 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,443050,402836.0,258181.0,329.0,-41.73
19,P.S. 224 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,116757,80528.0,63440.0,329.0,-45.66
19,P.S. 273 - BROOKLYN,SCA CIP,FULL PROGRAM ACCESSIBILITY,Construction,In-Progress,11727450,10710992.0,262973.0,729.0,-97.76
19,P.S. 273 - BROOKLYN,SCA CIP,FULL PROGRAM ACCESSIBILITY,"CM,F&E",In-Progress,767134,342108.0,320575.0,729.0,-58.21
19,LIBERTY AVENUE MIDDLE SCHOOL,SCA CIP,WALK-IN REFRIGERATORS AND FREEZERS,Construction,In-Progress,678600,617416.0,2772.0,399.0,-99.59
19,LIBERTY AVENUE MIDDLE SCHOOL,SCA CIP,WALK-IN REFRIGERATORS AND FREEZERS,"CM,F&E",In-Progress,125775,85060.0,8761.0,399.0,-93.03
19,VISTA ACADEMY - BROOKLYN,SCA CIP RESOA,FY20 RESO A PATH OF TRAVEL SCIENCE LAB UPGRADES / FY20 RESO A SCIENCE LAB UPGRADES,Construction,In-Progress,836000,661090.0,415043.0,299.0,-50.35
19,VISTA ACADEMY - BROOKLYN,SCA CIP RESOA,FY20 RESO A PATH OF TRAVEL SCIENCE LAB UPGRADES / FY20 RESO A SCIENCE LAB UPGRADES,"CM,F&E",In-Progress,93860,149664.0,141408.0,299.0,50.66
19,P.S. 306 - BROOKLYN,SCA CIP,ROOFS / WINDOWS / EXTERIOR MASONRY / SITE WORK,Construction,In-Progress,15635113,14238632.0,1747947.0,729.0,-88.82
19,P.S. 306 - BROOKLYN,SCA CIP,ROOFS / WINDOWS / EXTERIOR MASONRY / SITE WORK,"CM,F&E",In-Progress,1001893,232705.0,219937.0,729.0,-78.05
19,P.S. 345 - BROOKLYN,SCA CIP,WATER INFILTRATION / EXTERIOR MASONRY / WINDOWS,Construction,In-Progress,7651235,7664287.0,6316247.0,539.0,-17.45
19,P.S. 345 - BROOKLYN,SCA CIP,WATER INFILTRATION / EXTERIOR MASONRY / WINDOWS,"CM,F&E",In-Progress,563015,495986.0,492961.0,539.0,-12.44
19,P.S. 346 - BROOKLYN,SCA CIP,PARAPETS / EXTERIOR MASONRY,Construction,In-Progress,13450108,13049900.0,9833177.0,629.0,-26.89
19,P.S. 346 - BROOKLYN,SCA CIP,PARAPETS / EXTERIOR MASONRY,"CM,F&E",In-Progress,975198,775015.0,767575.0,629.0,-21.29
19,P.S. 346 - BROOKLYN,SCA CIP,IPDVS INSTALLATION,Construction,In-Progress,294292,261197.0,2997.0,329.0,-98.98
19,P.S. 346 - BROOKLYN,SCA CIP,IPDVS INSTALLATION,"CM,F&E",In-Progress,54546,32576.0,5067.0,329.0,-90.71
19,I.S. 452,SCA CIP RESOA,FY23 RESO A LIBRARY UPGRADE / PATH OF TRAVEL RESO A LIBRARY UPGRADE,Construction,In-Progress,880000,569474.0,188760.0,329.0,-78.55
19,I.S. 452,SCA CIP RESOA,FY23 RESO A LIBRARY UPGRADE / PATH OF TRAVEL RESO A LIBRARY UPGRADE,"CM,F&E",In-Progress,60000,58981.0,22574.0,329.0,-62.38
19,BROOKLYN LAB SCHOOL - BROOKLYN,SCA CIP,ENY IPDVS CAMERA INSTALLATION,Construction,In-Progress,247044,239021.0,165449.0,329.0,-33.03
19,BROOKLYN LAB SCHOOL - BROOKLYN,SCA CIP,ENY IPDVS CAMERA INSTALLATION,"CM,F&E",In-Progress,140642,138171.0,97728.0,329.0,-30.51
19,WORLD ACAD FOR COMMUNITY HEALTH-K,SCA CIP,SCIENCE LAB UPGRADES / PATH OF TRAVEL SCIENCE LAB UPGRADE,Construction,In-Progress,1784836,1710066.0,366832.0,499.0,-79.45
19,WORLD ACAD FOR COMMUNITY HEALTH-K,SCA CIP,SCIENCE LAB UPGRADES / PATH OF TRAVEL SCIENCE LAB UPGRADE,"CM,F&E",In-Progress,126210,183686.0,155976.0,499.0,23.58
19,HIGH SCHOOL FOR CIVIL RIGHTS - K,SCA CIP,FIELD HOUSE / ATHLETIC FIELD,Construction,In-Progress,61762500,55627913.0,304115.0,629.0,-99.51
19,HIGH SCHOOL FOR CIVIL RIGHTS - K,SCA CIP,FIELD HOUSE / ATHLETIC FIELD,"CM,F&E",In-Progress,3843000,683246.0,281526.0,629.0,-92.67
19,HIGH SCHOOL FOR CIVIL RIGHTS - K,SCA CIP,EARLY DEMO PACKAGE,Construction,In-Progress,2165888,2566504.0,590956.0,179.0,-72.72
19,HIGH SCHOOL FOR CIVIL RIGHTS - K,SCA CIP,EARLY DEMO PACKAGE,"CM,F&E",In-Progress,135768,155109.0,145834.0,179.0,7.41
19,E NY VOC HS OF TRANSIT TECH.-K,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / EXTERIOR MASONRY / WINDOWS,Construction,In-Progress,30877347,28106693.0,23014016.0,729.0,-25.47
19,E NY VOC HS OF TRANSIT TECH.-K,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / EXTERIOR MASONRY / WINDOWS,"CM,F&E",In-Progress,2043050,627952.0,622495.0,729.0,-69.53
19,P.S. 65 - BROOKLYN,SCA CIP,ROOFS,Scope,In-Progress,38191,48158.0,933.0,141.0,-97.56
19,P.S. 149 - BROOKLYN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,Construction,In-Progress,2643522,2393976.0,1422917.0,449.0,-46.17
19,P.S. 149 - BROOKLYN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,"CM,F&E",In-Progress,341117,134149.0,132486.0,449.0,-61.16
19,K036 SPED - BROOKLYN,SCA CIP,ELEVATOR MODERNIZATION / FIRE ALARM SYSTEM REPLACEMENT / ELECTRICAL SYSTEMS,Construction,In-Progress,4047144,3894593.0,6075.0,729.0,-99.85
19,K036 SPED - BROOKLYN,SCA CIP,ELEVATOR MODERNIZATION / FIRE ALARM SYSTEM REPLACEMENT / ELECTRICAL SYSTEMS,"CM,F&E",In-Progress,512852,378970.0,31052.0,729.0,-93.95
19,K036 SPED - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,214442,193153.0,131314.0,329.0,-38.76
19,K036 SPED - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,90566,75437.0,71527.0,329.0,-21.02
19,URBAN STRATEGIES DAY CARE CENTER SITE 1,SCA CIP,ACS EARLY LEARN LEASE IMPROVEMENT,Design,In-Progress,56896,73599.0,25095.0,126.0,-55.89
20,P.S. 48 - BROOKLYN,SCA CIP,PLAYGROUNDS / PATH OF TRAVEL PLAYGROUND UPGRADE,Construction,In-Progress,1804739,1774075.0,1513955.0,364.0,-16.11
20,P.S. 48 - BROOKLYN,SCA CIP,PLAYGROUNDS / PATH OF TRAVEL PLAYGROUND UPGRADE,"CM,F&E",In-Progress,131634,199463.0,194093.0,364.0,47.45
20,P.S. @ 280 SENATOR STREET - BROOKLYN,SCA Capacity,NEW SCHOOL,Construction,In-Progress,67527960,62035796.0,56122126.0,621.0,-16.89
20,P.S. @ 280 SENATOR STREET - BROOKLYN,SCA Capacity,NEW SCHOOL,"CM,Art,F&E",In-Progress,9519360,5393640.0,3185800.0,621.0,-66.53
20,I.S. 62 - BROOKLYN,SCA CIP,PLANYC CLIMATE CONTROL / PLANYC BOILER CONVERSION,Construction,In-Progress,8349750,8117352.0,7822270.0,729.0,-6.32
20,I.S. 62 - BROOKLYN,SCA CIP,PLANYC CLIMATE CONTROL / PLANYC BOILER CONVERSION,"CM,F&E",In-Progress,519540,996910.0,991839.0,729.0,90.91
20,I.S. 62 - BROOKLYN,SCA CIP,ROOFS / PARAPETS / WINDOWS / EXTERIOR MASONRY / FLOOD ELIMINATION,Construction,In-Progress,24618375,22177623.0,5315838.0,869.0,-78.41
20,I.S. 62 - BROOKLYN,SCA CIP,ROOFS / PARAPETS / WINDOWS / EXTERIOR MASONRY / FLOOD ELIMINATION,"CM,F&E",In-Progress,1531810,211562.0,207238.0,869.0,-86.47
20,P.S. 69 - BROOKLYN,SCA CIP RESOA,FY22 RESO A PLAYGROUND UPGRADE,Construction,In-Progress,709639,645126.0,248995.0,329.0,-64.91
20,P.S. 69 - BROOKLYN,SCA CIP RESOA,FY22 RESO A PLAYGROUND UPGRADE,"CM,F&E",In-Progress,48384,62214.0,25730.0,329.0,-46.82
20,I.S. @ 6315 14 AVENUE - BROOKLYN,SCA CIP,DEMOLITION,Construction,In-Progress,8174250,7327333.0,4614860.0,89.0,-43.54
20,I.S. @ 6315 14 AVENUE - BROOKLYN,SCA CIP,DEMOLITION,"CM,F&E",In-Progress,508620,272136.0,169788.0,89.0,-66.62
20,P.S. 102 - BROOKLYN,SCA CIP,FLOOD ELIMINATION,Design,In-Progress,157794,157794.0,66891.0,154.0,-57.61
20,P.S. 102 - BROOKLYN,SCA CIP,PATH OF TRAVEL FLOOD ELIMINATION,Scope,In-Progress,6164,6164.0,344.0,90.0,-94.42
20,P.S. 104 - BROOKLYN,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL / COVID VENTILATION / COVID LOW VOLTAGE ELECTRICAL SYSTEMS / FLOOD ELIMINATION,Construction,In-Progress,26961751,25076237.0,5515787.0,899.0,-79.54
20,P.S. 104 - BROOKLYN,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL / COVID VENTILATION / COVID LOW VOLTAGE ELECTRICAL SYSTEMS / FLOOD ELIMINATION,"CM,F&E",In-Progress,1678591,384220.0,344945.0,899.0,-79.45
20,P.S. 104 - BROOKLYN,SCA CIP RESOA,FY23 RESO A OUTDOOR STEM CENTER,Design,In-Progress,39000,42468.0,27860.0,138.0,-28.56
20,P.S. 104 - BROOKLYN,SCA CIP RESOA,PATH OF TRAVEL RESO A OUTDOOR STEM CENTER,Design,In-Progress,7089,4500.0,4500.0,125.0,-36.52
20,P.S. 112 - BROOKLYN,SCA CIP,WATER INFILTRATION / PARAPETS / WINDOWS / EXTERIOR MASONRY / ROOFS,Construction,In-Progress,11218306,10286949.0,6541211.0,729.0,-41.69
20,P.S. 112 - BROOKLYN,SCA CIP,WATER INFILTRATION / PARAPETS / WINDOWS / EXTERIOR MASONRY / ROOFS,"CM,F&E",In-Progress,785642,223790.0,218761.0,729.0,-72.16
20,P.S. 127 - BROOKLYN,SCA CIP,EXTERIOR MASONRY / ROOFS / PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL / PHASE 3 VOLUNTARY ADA/ROOM CONVERSION WORK / PARAPETS / WINDOWS,Construction,In-Progress,28828128,27482387.0,13409589.0,809.0,-53.48
20,P.S. 127 - BROOKLYN,SCA CIP,EXTERIOR MASONRY / ROOFS / PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL / PHASE 3 VOLUNTARY ADA/ROOM CONVERSION WORK / PARAPETS / WINDOWS,"CM,F&E",In-Progress,1795257,1015450.0,992148.0,809.0,-44.74
20,P.S. 748 - BROOKLYN,SCA CIP,PLANYC PLAYGROUND REDEVELOPMENT / PATH OF TRAVEL PLANYC PLAYGROUND REDEVELOPMENT,Construction,In-Progress,2134466,1924381.0,1829629.0,364.0,-14.28
20,P.S. 748 - BROOKLYN,SCA CIP,PLANYC PLAYGROUND REDEVELOPMENT / PATH OF TRAVEL PLANYC PLAYGROUND REDEVELOPMENT,"CM,F&E",In-Progress,155221,291246.0,290996.0,364.0,87.47
20,P.S. 164 - BROOKLYN,SCA CIP,COVID VENTILATION / COVID FIRE ALARM REPLACEMENT,Construction,In-Progress,7621875,8580211.0,6086051.0,454.0,-20.15
20,P.S. 164 - BROOKLYN,SCA CIP,COVID VENTILATION / COVID FIRE ALARM REPLACEMENT,"CM,F&E",In-Progress,481273,400310.0,379758.0,454.0,-21.09
20,P.S. 164 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,218602,201092.0,133478.0,329.0,-38.94
20,P.S. 164 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,93447,84284.0,76298.0,329.0,-18.35
20,P.S. 176 - BROOKLYN,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / EXTERIOR MASONRY / WINDOWS,Construction,In-Progress,22623879,21011692.0,10891609.0,729.0,-51.86
20,P.S. 176 - BROOKLYN,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / EXTERIOR MASONRY / WINDOWS,"CM,F&E",In-Progress,1454854,348223.0,342121.0,729.0,-76.48
20,P.S. 179 - BROOKLYN,SCA CIP,FLOOD ELIMINATION,Construction,In-Progress,2601675,2483576.0,2398720.0,449.0,-7.8
20,P.S. 179 - BROOKLYN,SCA CIP,FLOOD ELIMINATION,"CM,F&E",In-Progress,161882,264336.0,261626.0,449.0,61.62
20,P.S. 179 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Design,In-Progress,22404,22404.0,9818.0,181.0,-56.18
20,P.S. 180 - BROOKLYN,SCA CIP,ROOFS / PARAPETS / WINDOWS / EXTERIOR MASONRY,Scope,In-Progress,333997,333997.0,78173.0,137.0,-76.59
20,P.S. 180 - BROOKLYN,SCA CIP,EXTERIOR MASONRY / FULL PROGRAM ACCESSIBILITY / FLOOD ELIMINATION,Construction,In-Progress,25817368,24060933.0,1856373.0,809.0,-92.81
20,P.S. 180 - BROOKLYN,SCA CIP,EXTERIOR MASONRY / FULL PROGRAM ACCESSIBILITY / FLOOD ELIMINATION,"CM,F&E",In-Progress,1669634,203202.0,202358.0,809.0,-87.88
20,P.S. 185 - BROOKLYN,SCA CIP,FLOOD ELIMINATION / ROOFS / EXTERIOR MASONRY,Construction,In-Progress,5864363,5422326.0,4242234.0,629.0,-27.66
20,P.S. 185 - BROOKLYN,SCA CIP,FLOOD ELIMINATION / ROOFS / EXTERIOR MASONRY,"CM,F&E",In-Progress,502749,287231.0,285976.0,629.0,-43.12
20,P.S. 185 - BROOKLYN,SCA CIP RESOA,RESO A PLAYGROUND,Scope,In-Progress,6388,6388.0,623.0,90.0,-90.25
20,P.S. 186 - BROOKLYN,SCA CIP,IPDVS CAMERA INSTALLATION,Construction,In-Progress,150626,137240.0,117140.0,299.0,-22.23
20,P.S. 186 - BROOKLYN,SCA CIP,IPDVS CAMERA INSTALLATION,"CM,F&E",In-Progress,179038,181506.0,90932.0,299.0,-49.21
20,P.S. 192 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,195518,179644.0,110733.0,329.0,-43.36
20,P.S. 192 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,81696,78177.0,73593.0,329.0,-9.92
20,P.S. 200 - BROOKLYN,SCA CIP,PARAPETS / ROOFS / EXTERIOR MASONRY,Construction,In-Progress,8940881,8987472.0,7102139.0,629.0,-20.57
20,P.S. 200 - BROOKLYN,SCA CIP,PARAPETS / ROOFS / EXTERIOR MASONRY,"CM,F&E",In-Progress,556322,1805136.0,1766187.0,629.0,217.48
20,P.S. 200 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Design,In-Progress,19689,19689.0,10036.0,180.0,-49.03
20,I.S. 201 - BROOKLYN,SCA CIP RESOA,FY18 RESO A ROOM CONVERSION,Construction,In-Progress,1670533,1788533.0,1589941.0,364.0,-4.82
20,I.S. 201 - BROOKLYN,SCA CIP RESOA,FY18 RESO A ROOM CONVERSION,"CM,F&E",In-Progress,144945,270162.0,263726.0,364.0,81.95
20,P.S. 205 - BROOKLYN,SCA CIP,FIRE ALARM SYSTEM REPLACEMENT,Design,In-Progress,106558,106558.0,44954.0,184.0,-57.81
20,P.S. 205 - BROOKLYN,SCA CIP,IPDVS CAMERA INSTALLATION,Construction,In-Progress,244922,234471.0,9298.0,329.0,-96.2
20,P.S. 205 - BROOKLYN,SCA CIP,IPDVS CAMERA INSTALLATION,"CM,F&E",In-Progress,47953,29229.0,17751.0,329.0,-62.98
20,P.S. 229 - BROOKLYN,SCA CIP RESOA,FY23 RESO A LIBRARY UPGRADE,Construction,In-Progress,880000,505328.0,356130.0,329.0,-59.53
20,P.S. 229 - BROOKLYN,SCA CIP RESOA,FY23 RESO A LIBRARY UPGRADE,"CM,F&E",In-Progress,200891,197080.0,28253.0,329.0,-85.94
20,I.S. 259 - BROOKLYN,SCA CIP RESOA,FY23 RESO A SCIENCE LAB UPGRADE / PATH OF TRAVEL RESO A SCIENCE LAB UPGRADE,Construction,In-Progress,968000,826928.0,143450.0,329.0,-85.18
20,I.S. 259 - BROOKLYN,SCA CIP RESOA,FY23 RESO A SCIENCE LAB UPGRADE / PATH OF TRAVEL RESO A SCIENCE LAB UPGRADE,"CM,F&E",In-Progress,66000,88098.0,20225.0,329.0,-69.36
20,P.S. 264 - BROOKLYN,SCA CIP RESOA,FY23 RESO A AUDITORIUM UPGRADE,"CM,F&E",In-Progress,30000,38152.0,8700.0,299.0,-71.0
20,P.S. 503 - BROOKLYN,SCA CIP,CHILLER REPLACEMENT / AHU REPLACEMENT / BMS UPGRADE,Construction,In-Progress,10579036,9477291.0,84292.0,729.0,-99.2
20,P.S. 503 - BROOKLYN,SCA CIP,CHILLER REPLACEMENT / AHU REPLACEMENT / BMS UPGRADE,"CM,F&E",In-Progress,775715,67300.0,66095.0,729.0,-91.48
20,I.S. @ 650 86 STREET - BROOKLYN,SCA Capacity,NEW SCHOOL,Construction,In-Progress,68985300,70055618.0,56933044.0,1016.0,-17.47
20,I.S. @ 650 86 STREET - BROOKLYN,SCA Capacity,NEW SCHOOL,"CM,Art,F&E",In-Progress,9724800,7834400.0,5680773.0,1016.0,-41.58
20,H.S. @ 425-447 OVINGTON AVENUE - BROOKLYN,SCA Capacity,NEW SCHOOL,Design,In-Progress,8558721,8558721.0,837433.0,215.0,-90.22
20,H.S. @ 425-447 OVINGTON AVENUE - BROOKLYN,SCA CIP,DEMOLITION,Design,In-Progress,595359,595359.0,162789.0,136.0,-72.66
20,K000 - BROOKLYN,SCA Lease Site Improvement,LEASE / GYMATORIUM ACCESSIBILITY,Construction,In-Progress,13366895,12286355.0,10371483.0,510.0,-22.41
20,K000 - BROOKLYN,SCA Lease Site Improvement,LEASE / GYMATORIUM ACCESSIBILITY,"CM,F&E",In-Progress,1884320,1772240.0,1259247.0,510.0,-33.17
20,FORT HAMILTON HS - K,SCA CIP,LOW VOLTAGE ELECTRICAL SYSTEM,Construction,In-Progress,3432375,3098181.0,1560949.0,364.0,-54.52
20,FORT HAMILTON HS - K,SCA CIP,LOW VOLTAGE ELECTRICAL SYSTEM,"CM,F&E",In-Progress,213570,170159.0,168384.0,364.0,-21.16
20,FORT HAMILTON HS - K,SCA CIP,WASTE SYSTEM,Construction,In-Progress,4171500,3845311.0,3283992.0,449.0,-21.28
20,FORT HAMILTON HS - K,SCA CIP,WASTE SYSTEM,"CM,F&E",In-Progress,259560,288226.0,284586.0,449.0,9.64
20,FORT HAMILTON HS - K,SCA CIP,PATH OF TRAVEL IDA INTERIOR SPACES,Design,In-Progress,48205,48205.0,4471.0,121.0,-90.73
20,FRANKLIN D. ROOSEVELT HS - K,SCA CIP,COVID VENTILATION / STH SBHC / FIRE ALARM SYSTEM REPLACEMENT / CLIMATE CONTROL / PATH OF TRAVEL STH SBHC,Construction,In-Progress,20079437,18742924.0,1194783.0,899.0,-94.05
20,FRANKLIN D. ROOSEVELT HS - K,SCA CIP,COVID VENTILATION / STH SBHC / FIRE ALARM SYSTEM REPLACEMENT / CLIMATE CONTROL / PATH OF TRAVEL STH SBHC,"CM,F&E",In-Progress,1256508,247082.0,239629.0,899.0,-80.93
20,P.S. @ 6312 13 AVENUE - BROOKLYN,SCA Capacity,NEW SCHOOL,Construction,In-Progress,76038190,72313539.0,64499132.0,1086.0,-15.18
20,P.S. @ 6312 13 AVENUE - BROOKLYN,SCA Capacity,NEW SCHOOL,"CM,Art,F&E",In-Progress,10719040,6357057.0,5405025.0,1086.0,-49.58
20,P.S. 163 - BROOKLYN,SCA CIP,ROOFS / EXTERIOR MASONRY,Design,In-Progress,109148,109148.0,7292.0,156.0,-93.32
20,P.S. 163 - BROOKLYN,SCA CIP RESOA,FY22 RESO A GYMNASIUM UPGRADE,Construction,In-Progress,869744,560493.0,504771.0,329.0,-41.96
20,P.S. 163 - BROOKLYN,SCA CIP RESOA,FY22 RESO A GYMNASIUM UPGRADE,"CM,F&E",In-Progress,88071,87792.0,82589.0,329.0,-6.22
21,I.S. 98 - BROOKLYN,SCA CIP,FACADE / WINDOWS / PARAPETS,Construction,In-Progress,12211563,11343258.0,7866539.0,629.0,-35.58
21,I.S. 98 - BROOKLYN,SCA CIP,FACADE / WINDOWS / PARAPETS,"CM,F&E",In-Progress,868733,583399.0,576842.0,629.0,-33.6
21,I.S. 98 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,312040,277100.0,188425.0,329.0,-39.62
21,I.S. 98 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,129400,108295.0,99353.0,329.0,-23.22
21,I.S. 98 - BROOKLYN,SCA CIP RESOA,FY23 RESO A ROOM CONVERSION,Design,In-Progress,45000,29794.0,2601.0,124.0,-94.22
21,I.S. 98 - BROOKLYN,SCA CIP RESOA,PATH OF TRAVEL RESO A ROOM CONVERSION,Design,In-Progress,7515,1186.0,1186.0,127.0,-84.22
21,P.S. 90 - BROOKLYN,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / EXTERIOR MASONRY,Design,In-Progress,278019,278019.0,146809.0,153.0,-47.19
21,P.S. 90 - BROOKLYN,SCA CIP RESOA,FY22 RESO A ROOFTOP GARDEN,Design,In-Progress,426000,279420.0,157112.0,154.0,-63.12
21,P.S. 95 - BROOKLYN,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL / ELECTRICAL SYSTEMS / LOW VOLTAGE ELECTRICAL SYSTEM,Construction,In-Progress,12232723,11381292.0,7259902.0,809.0,-40.65
21,P.S. 95 - BROOKLYN,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL / ELECTRICAL SYSTEMS / LOW VOLTAGE ELECTRICAL SYSTEM,"CM,F&E",In-Progress,1006895,970000.0,962405.0,809.0,-4.42
