Distrito Geografico,ID Edificio,Nombre Escuela,Tipo de Proyecto,Descripción del Proyecto,Fase del Proyecto,Estado del Proyecto,Fecha de Inicio,Fecha de Fin Proyectada,Fecha de Fin Real,Presupuesto del Proyecto,Presupuesto Final Estimado,Cantidad Real Gastada
29,Q822,Q811 SPED - QUEENS,SCA CIP,FULL PROGRAM ACCESSIBILITY,Design,Complete,9/25/2019,3/17/2020,7/1/2020,58947,34497.0,32924.0
29,Q851,Q811 SPED - QUEENS,SCA CIP,ROOF REPLACEMENT,Scope,Complete,7/5/2023,7/5/2023,7/5/2023,17023,15144.0,15144.0
29,Q851,Q811 SPED - QUEENS,SCA CIP,ROOF REPLACEMENT,Design,Complete,7/5/2023,12/6/2023,12/8/2023,76605,67890.0,44186.0
30,Q002,P.S. 2 - QUEENS,SCA CIP,FLOOD ELIMINATION / PARAPETS,Scope,Complete,6/12/2024,10/29/2024,9/27/2024,108598,101518.0,56292.0
30,Q010,I.S. 10 - QUEENS,SCA CIP,WATER PENETRATION,Scope,Complete,8/22/2019,1/10/2020,2/21/2020,15433,37961.0,37961.0
30,Q010,I.S. 10 - QUEENS,SCA CIP,WATER PENETRATION,Design,Complete,6/1/2021,11/1/2021,4/11/2022,77163,79684.0,79684.0
30,Q017,P.S. 17 - QUEENS,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,Scope,Complete,6/18/2019,11/19/2019,10/2/2019,66300,89840.0,89840.0
30,Q017,P.S. 17 - QUEENS,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,Design,Complete,10/16/2019,3/20/2020,4/17/2020,331501,341070.0,323830.0
30,Q017,P.S. 17 - QUEENS,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,Construction,Complete,7/6/2021,7/5/2023,7/28/2023,7458750,6860642.0,6442070.0
30,Q017,P.S. 17 - QUEENS,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,"CM,F&E",Complete,7/6/2021,7/5/2023,7/28/2023,464100,502744.0,497183.0
30,Q017,P.S. 17 - QUEENS,SCA CIP,ROOFS / EXTERIOR MASONRY / PARAPETS / WINDOWS,Scope,Complete,6/7/2023,12/6/2023,10/20/2023,143584,122185.0,121009.0
30,Q017,P.S. 17 - QUEENS,SCA CIP,ROOFS / EXTERIOR MASONRY / PARAPETS / WINDOWS,Design,Complete,11/9/2023,6/28/2024,4/11/2024,708217,236804.0,236773.0
30,Q017,P.S. 17 - QUEENS,SCA CIP,IPDVS CAMERA INSTALLATION,Scope,Complete,6/14/2023,10/16/2023,6/29/2023,4106,1608.0,1608.0
30,Q017,P.S. 17 - QUEENS,SCA CIP,IPDVS CAMERA INSTALLATION,Design,Complete,6/29/2023,12/27/2023,9/20/2023,18477,6433.0,6433.0
30,Q069,P.S. 69 - QUEENS,SCA CIP,COOLING TOWER REPLACEMENT,Scope,Complete,1/23/2019,4/5/2019,5/3/2019,32890,58247.0,58247.0
30,Q069,P.S. 69 - QUEENS,SCA CIP,COOLING TOWER REPLACEMENT,Design,Complete,5/8/2019,11/8/2019,10/11/2019,164450,388292.0,332223.0
30,Q070,P.S. 70 - QUEENS,SCA CIP,REINFORCING SUPPORT ELEMENTS,Scope,Complete,6/22/2021,11/5/2021,11/1/2021,7118,14499.0,14499.0
30,Q070,P.S. 70 - QUEENS,SCA CIP,REINFORCING SUPPORT ELEMENTS,Design,Complete,11/8/2021,4/13/2022,4/6/2022,32033,37080.0,14895.0
30,Q070,P.S. 70 - QUEENS,SCA CIP,ELECTRICAL WORK FOR A/C INITIATIVE,Scope,Complete,5/6/2019,9/5/2019,5/21/2019,2510,2510.0,2510.0
30,Q070,P.S. 70 - QUEENS,SCA CIP,ELECTRICAL WORK FOR A/C INITIATIVE,Design,Complete,5/21/2019,10/22/2019,10/30/2019,10760,10109.0,10109.0
30,Q070,P.S. 70 - QUEENS,SCA CIP RESOA,FY20 RESO LIBRARY UPGRADE,Design,Complete,8/30/2022,1/19/2023,1/31/2023,35850,44143.0,44143.0
30,Q076,P.S. 76 - QUEENS,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,11/16/2022,3/21/2023,12/5/2022,5100,6836.0,6836.0
30,Q076,P.S. 76 - QUEENS,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,12/5/2022,6/1/2023,3/8/2023,22950,27342.0,27342.0
30,Q084,P.S. 84 - QUEENS,SCA CIP,ROOFS / EXTERIOR MASONRY / FLOOD ELIMINATION / FIRE ALARM SYSTEM REPLACEMENT / HVAC UPGRADES / WINDOWS,Scope,Complete,7/12/2022,11/28/2022,5/15/2023,138000,223068.0,212497.0
30,Q084,P.S. 84 - QUEENS,SCA CIP,ROOFS / EXTERIOR MASONRY / FLOOD ELIMINATION / FIRE ALARM SYSTEM REPLACEMENT / HVAC UPGRADES / WINDOWS,Design,Complete,6/13/2023,12/18/2023,2/9/2024,658175,400007.0,374071.0
30,Q085,P.S. 85 - QUEENS,SCA CIP,ROOFS / EXTERIOR MASONRY / WINDOWS / PARAPETS,Scope,Complete,6/24/2024,11/7/2024,9/27/2024,193939,34169.0,18569.0
30,Q085,P.S. 85 - QUEENS,SCA CIP RESOA,FY21 RESO A CAFETERIA UPGRADE / PATH OF TRAVEL RESO A CAFETERIA UPGRADE,Design,Complete,3/4/2022,5/20/2022,5/13/2022,64425,51890.0,47631.0
30,Q111,P.S. 111 - QUEENS,SCA CIP,FLOOD ELIMINATION / EXTERIOR MASONRY / ROOFS,Scope,Complete,8/26/2019,1/15/2020,11/17/2021,75080,133842.0,130813.0
30,Q111,P.S. 111 - QUEENS,SCA CIP,FLOOD ELIMINATION / EXTERIOR MASONRY / ROOFS,Design,Complete,12/8/2021,5/11/2022,5/5/2022,375404,339374.0,339374.0
30,Q112,P.S. 112 - QUEENS,SCA CIP RESOA,FY17 RESO A PLAYGROUND REDEVELOPMENT,Design,Complete,3/24/2017,8/8/2017,5/17/2017,84467,104140.0,104140.0
30,Q122,P.S. 122 - QUEENS,SCA CIP,LOW VOLTAGE ELECTRICAL SYSTEM,Scope,Complete,5/27/2021,8/26/2021,10/8/2021,11000,42301.0,42301.0
30,Q122,P.S. 122 - QUEENS,SCA CIP,LOW VOLTAGE ELECTRICAL SYSTEM,Design,Complete,12/28/2021,6/30/2022,9/23/2022,55000,170415.0,121894.0
30,Q122,P.S. 122 - QUEENS,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY / FLOOD ELIMINATION,Scope,Complete,7/14/2022,11/30/2022,6/12/2023,117730,174183.0,151233.0
30,Q122,P.S. 122 - QUEENS,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY / FLOOD ELIMINATION,Design,Complete,7/5/2023,12/6/2023,3/29/2024,588650,352213.0,345556.0
30,Q122,P.S. 122 - QUEENS,SCA CIP,AUDITORIUM UPGRADE / PATH OF TRAVEL AUDITORIUM UPGRADE,Scope,Complete,6/5/2019,7/31/2020,5/26/2020,12853,43770.0,41981.0
30,Q122,P.S. 122 - QUEENS,SCA CIP,AUDITORIUM UPGRADE / PATH OF TRAVEL AUDITORIUM UPGRADE,Design,Complete,5/27/2020,7/28/2020,6/30/2020,63039,101837.0,101837.0
30,Q122,P.S. 122 - QUEENS,SCA CIP,AUDITORIUM UPGRADE / PATH OF TRAVEL AUDITORIUM UPGRADE,Construction,Complete,5/23/2022,8/15/2023,1/17/2023,1312653,1207568.0,1191172.0
30,Q122,P.S. 122 - QUEENS,SCA CIP,AUDITORIUM UPGRADE / PATH OF TRAVEL AUDITORIUM UPGRADE,"CM,F&E",Complete,5/23/2022,8/15/2023,1/17/2023,99134,82434.0,82360.0
30,Q122,P.S. 122 - QUEENS,SCA CIP RESOA,FY16 RESO A SOLAR PANELS,Design,Complete,11/7/2017,4/12/2018,5/9/2018,76563,252433.0,218695.0
30,Q122,P.S. 122 - QUEENS,SCA CIP RESOA,FY16 RESO A SOLAR PANELS,Construction,Complete,10/25/2019,8/19/2020,11/29/2022,1122921,999621.0,936920.0
30,Q122,P.S. 122 - QUEENS,SCA CIP RESOA,FY16 RESO A SOLAR PANELS,"CM,F&E",Complete,10/25/2019,8/19/2020,11/29/2022,76563,115914.0,115914.0
30,Q126,I.S. 126 - QUEENS,SCA CIP,WATER INFILTRATION,Scope,Complete,5/17/2019,10/2/2019,11/12/2019,15580,33744.0,33736.0
30,Q126,I.S. 126 - QUEENS,SCA CIP,WATER INFILTRATION,Design,Complete,1/14/2020,6/15/2020,5/6/2021,70110,82335.0,71930.0
30,Q126,I.S. 126 - QUEENS,SCA CIP,WATER INFILTRATION,Construction,Complete,1/19/2022,10/15/2022,7/28/2023,903640,843364.0,703293.0
30,Q126,I.S. 126 - QUEENS,SCA CIP,WATER INFILTRATION,"CM,F&E",Complete,1/19/2022,10/15/2022,7/28/2023,167485,123679.0,106373.0
30,Q126,I.S. 126 - QUEENS,SCA CIP RESOA,FY23 RESO A SCIENCE LAB,Scope,Complete,3/2/2023,7/3/2023,10/27/2023,35619,35619.0,27619.0
30,Q126,I.S. 126 - QUEENS,SCA CIP RESOA,PATH OF TRAVEL RESO A SCIENCE LAB,Scope,Complete,3/24/2023,7/3/2023,10/31/2023,6049,6049.0,1004.0
30,Q127,P.S. 127 - QUEENS,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,11/28/2022,3/30/2023,12/5/2022,4600,3750.0,3750.0
30,Q127,P.S. 127 - QUEENS,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,12/5/2022,6/1/2023,3/8/2023,20700,15000.0,15000.0
30,Q141,I.S. 141 - QUEENS,SCA CIP,ELECTRICAL WORK FOR A/C INITIATIVE / LL26 CODE COMPLIANCE/EXIT SIGN REPLACEMENT,Scope,Complete,8/22/2019,2/10/2020,10/7/2019,4958,4583.0,4583.0
30,Q141,I.S. 141 - QUEENS,SCA CIP,ELECTRICAL WORK FOR A/C INITIATIVE / LL26 CODE COMPLIANCE/EXIT SIGN REPLACEMENT,Design,Complete,10/7/2019,3/12/2020,1/29/2020,20346,18459.0,18459.0
30,Q145,I.S. 145 - QUEENS,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,Scope,Complete,12/12/2014,5/15/2015,2/26/2015,127455,107761.0,107761.0
30,Q145,I.S. 145 - QUEENS,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,Design,Complete,4/1/2015,8/31/2015,8/26/2015,509820,345008.0,337857.0
30,Q145,I.S. 145 - QUEENS,SCA CIP,ROOFS / FLOOD ELIMINATION / PARAPETS / EXTERIOR MASONRY / EMERGENCY GENERATOR,Scope,Complete,6/21/2023,11/6/2023,12/15/2023,119002,228082.0,181983.0
30,Q148,P.S. 148 - QUEENS,SCA CIP,ELECTRICAL WORK FOR A/C INITIATIVE,Scope,Complete,3/25/2019,7/24/2019,6/19/2019,6008,6008.0,6008.0
30,Q148,P.S. 148 - QUEENS,SCA CIP,ELECTRICAL WORK FOR A/C INITIATIVE,Design,Complete,6/19/2019,11/20/2019,11/7/2019,24132,24132.0,24132.0
30,Q149,P.S. 149 - QUEENS,SCA CIP,EXTERIOR MASONRY / PARAPETS / ROOFS / WINDOWS / PAVED AREAS- CONCRETE / FLOOD ELIMINATION,Scope,Complete,6/9/2023,12/8/2023,11/1/2023,233536,328794.0,311729.0
30,Q149,P.S. 149 - QUEENS,SCA CIP,EXTERIOR MASONRY / PARAPETS / ROOFS / WINDOWS / PAVED AREAS- CONCRETE / FLOOD ELIMINATION,Design,Complete,12/18/2023,5/20/2024,4/22/2024,1163035,381834.0,381834.0
30,Q150,P.S. 150 - QUEENS,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / EXTERIOR MASONRY,Scope,Complete,6/28/2019,11/14/2019,11/6/2019,88879,169380.0,166527.0
30,Q150,P.S. 150 - QUEENS,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / EXTERIOR MASONRY,Design,Complete,11/13/2019,4/16/2020,6/26/2020,444401,1132838.0,761548.0
30,Q150,P.S. 150 - QUEENS,SCA CIP RESOA,FY23 RESO A AUDITORIUM UPGRADE,Design,Complete,11/28/2023,4/30/2024,3/21/2024,90000,56555.0,49960.0
30,Q152,P.S. 152 - QUEENS,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY / GYM WINDOWS / RTU REPLACEMENT / FIRE ALARM REPLACEMENT,Scope,Complete,6/2/2021,10/18/2021,10/28/2021,136645,144485.0,144485.0
30,Q152,P.S. 152 - QUEENS,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY / GYM WINDOWS / RTU REPLACEMENT / FIRE ALARM REPLACEMENT,Design,Complete,11/19/2021,4/25/2022,10/20/2022,658969,396100.0,381871.0
30,Q152,P.S. 152 - QUEENS,SCA CIP,ELECTRICAL WORK FOR A/C INITIATIVE,Scope,Complete,5/28/2019,9/26/2019,7/2/2019,5660,3310.0,3310.0
30,Q152,P.S. 152 - QUEENS,SCA CIP,ELECTRICAL WORK FOR A/C INITIATIVE,Design,Complete,7/2/2019,12/4/2019,11/6/2019,25472,13298.0,13298.0
30,Q166,P.S. 166 - QUEENS,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,Scope,Complete,6/5/2023,12/4/2023,10/26/2023,131122,165348.0,165348.0
30,Q166,P.S. 166 - QUEENS,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,Design,Complete,11/7/2023,6/28/2024,4/22/2024,655614,324438.0,324438.0
30,Q171,P.S. 171 - QUEENS,SCA CIP,EXTERIOR MASONRY / PARAPETS,Scope,Complete,3/6/2020,6/22/2020,7/9/2021,36021,71967.0,71967.0
30,Q171,P.S. 171 - QUEENS,SCA CIP,EXTERIOR MASONRY / PARAPETS,Design,Complete,7/27/2021,12/29/2021,1/19/2022,175581,238814.0,215157.0
30,Q171,P.S. 171 - QUEENS,SCA CIP,ELECTRIFICATION/HEAT PUMP SYSTEMS / FIRE ALARM UPGRADE / ELECTRICAL SERVICE UPGRADE,Scope,Complete,8/25/2023,1/22/2024,5/21/2024,170996,132444.0,3349.0
30,Q204,I.S. 204 - QUEENS,SCA CIP,PARAPETS / EXTERIOR MASONRY / WINDOWS,Scope,Complete,5/14/2020,11/10/2020,9/9/2020,138890,203120.0,203120.0
30,Q204,I.S. 204 - QUEENS,SCA CIP,PARAPETS / EXTERIOR MASONRY / WINDOWS,Design,Complete,9/21/2020,7/1/2021,5/7/2021,694451,594862.0,589218.0
30,Q222,P.S. 222 - QUEENS,SCA CIP,ROOFS,Scope,Complete,1/8/2024,5/22/2024,9/4/2024,15458,9771.0,9771.0
30,Q227,I.S. 227 - QUEENS,SCA CIP,PA SYSTEM REPLACEMENT,Scope,Complete,8/26/2019,11/26/2019,3/9/2020,13800,52229.0,52229.0
30,Q227,I.S. 227 - QUEENS,SCA CIP,PA SYSTEM REPLACEMENT,Design,Complete,3/11/2020,8/10/2020,12/9/2021,69000,139956.0,137799.0
30,Q227,I.S. 227 - QUEENS,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,8/11/2022,12/13/2022,8/25/2022,6010,2367.0,2367.0
30,Q227,I.S. 227 - QUEENS,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,8/25/2022,3/31/2023,3/8/2023,27045,9468.0,9468.0
31,R029,P.S. 29 - STATEN ISLAND,SCA CIP,EXTERIOR MASONRY / PARAPETS / ROOFS,Scope,Complete,9/22/2022,2/10/2023,4/28/2023,49176,128419.0,125984.0
31,R029,P.S. 29 - STATEN ISLAND,SCA CIP,EXTERIOR MASONRY / PARAPETS / ROOFS,Design,Complete,5/2/2023,10/3/2023,10/25/2023,245880,316901.0,301648.0
31,R029,P.S. 29 - STATEN ISLAND,SCA CIP,IPDVS CAMERA INSTALLATION,Scope,Complete,6/25/2020,10/26/2020,7/7/2020,2247,3593.0,3593.0
31,R029,P.S. 29 - STATEN ISLAND,SCA CIP,IPDVS CAMERA INSTALLATION,Design,Complete,7/7/2020,1/1/2021,1/6/2021,10112,14370.0,14370.0
31,R030,P.S. 30 - STATEN ISLAND,SCA CIP RESOA,FY22 RESO A (MA) PLAYGROUND UPGRADE / PATH OF TRAVEL RESO A PLAYGROUND UPGRADE,Design,Complete,1/16/2024,5/16/2024,4/25/2024,42000,57644.0,56224.0
30,Q227,I.S. 227 - QUEENS,SCA CIP RESOA,FY19 RESO A AUDITORIUM UPGRADE,Design,Complete,4/2/2021,9/1/2021,9/29/2022,126000,88017.0,86976.0
30,Q227,I.S. 227 - QUEENS,SCA CIP RESOA,FY20 RESO A SCIENCE LAB UPGRADES,Design,Complete,1/18/2022,6/17/2022,5/11/2022,146763,140827.0,138235.0
30,Q228,P.S. 228 - QUEENS,SCA CIP,PARAPETS / ROOFS / EXTERIOR MASONRY,Scope,Complete,5/20/2020,11/17/2020,10/30/2020,49706,204303.0,204273.0
30,Q228,P.S. 228 - QUEENS,SCA CIP,PARAPETS / ROOFS / EXTERIOR MASONRY,Design,Complete,5/27/2021,11/23/2021,11/22/2021,242850,412263.0,412263.0
30,Q230,I.S. 230 - QUEENS,SCA CIP,FLOOD ELIMINATION / LOW VOLTAGE ELECTRICAL SYSTEM / ELECTRICAL UPGRADE,Scope,Complete,11/7/2019,3/27/2020,12/7/2021,117767,167300.0,164148.0
30,Q234,P.S. 234 - QUEENS,SCA CIP,PARAPETS / EXTERIOR MASONRY / FLOOD ELIMINATION,Scope,Complete,6/27/2019,11/13/2019,12/13/2019,37229,48833.0,48833.0
30,Q234,P.S. 234 - QUEENS,SCA CIP,PARAPETS / EXTERIOR MASONRY / FLOOD ELIMINATION,Design,Complete,12/13/2019,5/15/2020,7/16/2020,175017,230010.0,223275.0
30,Q234,P.S. 234 - QUEENS,SCA CIP,IDA FLOOD ELIMINATION / IDA INTERIOR SPACES,Scope,Complete,10/21/2021,2/25/2022,7/11/2022,19517,20389.0,1134.0
30,Q292,P.S. 92 - QUEENS,SCA CIP,RPZ BACKFLOW PREVENTION DEVICES,Scope,Complete,10/29/2019,4/28/2020,2/20/2020,3740,19176.0,19176.0
30,Q292,P.S. 92 - QUEENS,SCA CIP,RPZ BACKFLOW PREVENTION DEVICES,Design,Complete,2/25/2020,8/18/2020,4/28/2020,16830,76701.0,76701.0
30,Q292,P.S. 92 - QUEENS,SCA CIP,ROOFS,Scope,Complete,6/8/2021,10/22/2021,12/30/2021,39437,47852.0,47852.0
30,Q292,P.S. 92 - QUEENS,SCA CIP,ROOFS,Design,Complete,1/25/2022,6/24/2022,5/5/2022,197184,162430.0,162430.0
30,Q292,P.S. 92 - QUEENS,SCA CIP,PLAYGROUND UPGRADE / PATH OF TRAVEL PLAYGROUND UPGRADE,Scope,Complete,2/8/2023,3/13/2024,2/12/2024,17052,44876.0,44876.0
30,Q292,P.S. 92 - QUEENS,SCA CIP,PLAYGROUND UPGRADE / PATH OF TRAVEL PLAYGROUND UPGRADE,Design,Complete,2/21/2024,6/24/2024,3/27/2024,76736,74719.0,67621.0
30,Q341,P.S. @ PARCEL C - QUEENS,SCA Capacity,NEW SCHOOL,Scope,Complete,12/21/2016,6/28/2017,6/28/2017,1494500,1342610.0,1337978.0
30,Q341,P.S. @ PARCEL C - QUEENS,SCA Capacity,NEW SCHOOL,Design,Complete,6/29/2017,1/9/2018,5/12/2023,6725250,2879751.0,2718395.0
30,Q341,P.S. @ PARCEL C - QUEENS,SCA CIP,DEMOLITION,Scope,Complete,11/14/2022,11/14/2022,11/14/2022,187000,3580.0,3580.0
30,Q341,P.S. @ PARCEL C - QUEENS,SCA CIP,DEMOLITION,Design,Complete,11/15/2022,1/11/2023,4/27/2023,935000,293289.0,213404.0
30,Q445,WILLIAM C. BRYANT HS - QUEENS,SCA CIP RESOA,FY20 RESO A PATH OF TRAVEL GYMNASIUM UPGRADE / FY20 RESO A GYMNASIUM UPGRADE,Design,Complete,10/13/2021,12/17/2021,12/1/2021,73297,181188.0,167706.0
30,Q447,3K CENTER @ 36-31 38 STREET - QUEENS,3K,LEASE,Scope,Complete,8/3/2021,8/24/2021,8/24/2021,239760,228413.0,228413.0
30,Q447,3K CENTER @ 36-31 38 STREET - QUEENS,3K,LEASE,Design,Complete,8/25/2021,11/22/2021,3/8/2022,1078920,1113793.0,1037707.0
30,Q450,NEWCOMERS HIGH SCHOOL - Q,SCA CIP,RPZ VALVES,Scope,Complete,9/27/2016,9/28/2016,9/28/2016,11670,16187.0,16187.0
30,Q450,NEWCOMERS HIGH SCHOOL - Q,SCA CIP,RPZ VALVES,Design,Complete,9/28/2016,3/28/2017,4/24/2017,42790,65621.0,65621.0
30,Q450,NEWCOMERS HIGH SCHOOL - Q,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,8/4/2022,12/6/2022,9/28/2022,5550,3984.0,3984.0
30,Q450,NEWCOMERS HIGH SCHOOL - Q,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,9/28/2022,3/29/2023,3/8/2023,24975,15935.0,15935.0
30,Q450,NEWCOMERS HIGH SCHOOL - Q,SCA CIP,COVID VENTILATION / COVID FIRE ALARM SYSTEM REPLACEMENT / AUDITORIUM SEAT UPGRADE / PATH OF TRAVEL AUDITORIUM SEAT UPGRADE,Scope,Complete,8/10/2020,5/25/2023,2/22/2023,91056,112762.0,105289.0
30,Q450,NEWCOMERS HIGH SCHOOL - Q,SCA CIP,COVID VENTILATION / COVID FIRE ALARM SYSTEM REPLACEMENT / AUDITORIUM SEAT UPGRADE / PATH OF TRAVEL AUDITORIUM SEAT UPGRADE,Design,Complete,2/22/2023,6/26/2023,5/11/2023,449880,550014.0,499818.0
30,Q452,LONG ISLAND CITY HS - Q,SCA CIP,CRACKED PARAPETS / FLOOD ELIMINATION / EXTERIOR MASONRY / ROOFS,Scope,Complete,5/5/2014,9/18/2014,12/22/2014,325500,206837.0,206837.0
30,Q452,LONG ISLAND CITY HS - Q,SCA CIP,CRACKED PARAPETS / FLOOD ELIMINATION / EXTERIOR MASONRY / ROOFS,Design,Complete,3/10/2015,8/7/2015,12/23/2015,1302001,1510513.0,1302207.0
30,Q452,LONG ISLAND CITY HS - Q,SCA CIP,CULINARY ARTS ROOM,Scope,Complete,8/24/2015,12/24/2015,12/12/2016,32700,47542.0,47542.0
30,Q452,LONG ISLAND CITY HS - Q,SCA CIP,CULINARY ARTS ROOM,Design,Complete,12/14/2016,5/8/2017,12/29/2017,130800,218157.0,209038.0
30,Q452,LONG ISLAND CITY HS - Q,SCA CIP,PUBLIC ADDRESS SYSTEM REPLACEMENT,Scope,Complete,6/7/2023,9/7/2023,9/8/2023,13456,4491.0,4491.0
30,Q452,LONG ISLAND CITY HS - Q,SCA CIP,PUBLIC ADDRESS SYSTEM REPLACEMENT,Design,Complete,9/20/2023,2/26/2024,2/23/2024,67278,17967.0,17967.0
30,Q472,H.S. @ 53-16 NORTHERN BOULEVARD - QUEENS,SCA Capacity,NEW SCHOOL,Scope,Complete,6/11/2018,1/4/2019,1/4/2019,3577000,2420970.0,2288663.0
30,Q472,H.S. @ 53-16 NORTHERN BOULEVARD - QUEENS,SCA Capacity,NEW SCHOOL,Design,Complete,1/7/2019,12/11/2019,5/5/2021,16096500,9658845.0,9331091.0
30,Q489,P.S. 85 ANNEX - QUEENS,SCA Capacity,NEW SCHOOL,Scope,Complete,6/24/2019,12/12/2019,12/13/2019,1127000,812747.0,804672.0
30,Q489,P.S. 85 ANNEX - QUEENS,SCA Capacity,NEW SCHOOL,Design,Complete,12/16/2019,6/23/2020,5/7/2021,5071500,3434081.0,3021962.0
30,Q489,P.S. 85 ANNEX - QUEENS,SCA Capacity,NEW SCHOOL,Construction,Complete,10/26/2021,9/3/2024,6/7/2024,63957250,59522185.0,57246605.0
30,Q489,P.S. 85 ANNEX - QUEENS,SCA Capacity,NEW SCHOOL,"CM,Art,F&E",Complete,10/26/2021,9/3/2024,6/7/2024,9016000,6950145.0,5573279.0
30,Q508,P.S. @ 23-10 43 AVENUE - QUEENS,SCA Capacity,NEW SCHOOL,Scope,Complete,4/6/2023,9/25/2023,10/26/2023,1627873,1028861.0,1020915.0
30,Q508,P.S. @ 23-10 43 AVENUE - QUEENS,SCA Capacity,NEW SCHOOL,Design,Complete,10/27/2023,4/15/2024,5/14/2024,7325428,1562491.0,1247353.0
30,Q508,P.S. @ 23-10 43 AVENUE - QUEENS,SCA CIP,DEMOLITION,Scope,Complete,4/14/2023,4/14/2023,4/14/2023,90859,6861.0,6861.0
30,Q508,P.S. @ 23-10 43 AVENUE - QUEENS,SCA CIP,DEMOLITION,Design,Complete,4/17/2023,10/6/2023,11/29/2023,454294,349829.0,349829.0
30,Q739,YOUNG W. LEADERSHIP SCL ASTORIA- Q,SCA CIP,CHAPEL ROOM CONVERSION,Scope,Complete,7/17/2018,10/16/2018,9/24/2018,42642,48620.0,48620.0
30,Q739,YOUNG W. LEADERSHIP SCL ASTORIA- Q,SCA CIP,CHAPEL ROOM CONVERSION,Design,Complete,12/6/2018,6/7/2019,5/16/2019,170568,191513.0,190842.0
30,Q739,YOUNG W. LEADERSHIP SCL ASTORIA- Q,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,10/28/2022,3/3/2023,12/6/2022,2169,1647.0,1647.0
30,Q739,YOUNG W. LEADERSHIP SCL ASTORIA- Q,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,12/6/2022,6/2/2023,4/11/2023,9759,6586.0,6586.0
30,Q739,YOUNG W. LEADERSHIP SCL ASTORIA- Q,SCA CIP RESOA,FY21 RESO A ROBOTICS LAB,Design,Complete,3/10/2023,8/10/2023,8/11/2023,42000,82539.0,78248.0
30,Q798,BACCALAUREATE SCL FOR GLOBAL ED-Q,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,11/9/2022,3/15/2023,1/18/2023,2046,3391.0,3391.0
30,Q798,BACCALAUREATE SCL FOR GLOBAL ED-Q,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,1/18/2023,7/14/2023,4/11/2023,9205,13563.0,13563.0
30,Q868,P.S. 78 - QUEENS,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,1/25/2023,5/24/2023,2/21/2023,2168,2113.0,2113.0
30,Q868,P.S. 78 - QUEENS,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,2/21/2023,8/16/2023,4/11/2023,9756,8453.0,8453.0
30,Q885,RENAISSANCE CHARTER SCHOOL - QUEENS,SCA CIP,RTU REPLACEMENT / BMS SYSTEM UPGRADE / FIRE ALARM REPLACEMENT,Scope,Complete,3/2/2021,7/15/2021,7/15/2021,74411,72813.0,72813.0
30,Q885,RENAISSANCE CHARTER SCHOOL - QUEENS,SCA CIP,RTU REPLACEMENT / BMS SYSTEM UPGRADE / FIRE ALARM REPLACEMENT,Design,Complete,9/8/2021,3/16/2022,9/13/2022,372050,294846.0,280325.0
31,R001,P.S. 1 - STATEN ISLAND,SCA CIP RESOA,FY22 RESO A BREEZEWAY,Design,Complete,7/5/2022,12/6/2022,1/25/2023,37040,49693.0,47950.0
31,R002,I.S. 2 - STATEN ISLAND,SCA CIP,FLOOD ELIMINATION,Scope,Complete,11/21/2019,4/9/2020,12/29/2021,11580,31774.0,31774.0
31,R002,I.S. 2 - STATEN ISLAND,SCA CIP,FLOOD ELIMINATION,Design,Complete,1/7/2022,6/9/2022,5/4/2022,52110,31814.0,31814.0
31,R003,P.S. 3 - STATEN ISLAND,SCA CIP,CERTIFICATE OF OCCUPANCY,Scope,Complete,3/6/2018,7/6/2018,8/15/2018,24980,22905.0,22905.0
31,R003,P.S. 3 - STATEN ISLAND,SCA CIP,CERTIFICATE OF OCCUPANCY,Design,Complete,12/6/2018,6/7/2019,5/17/2019,124900,80171.0,72025.0
